0.00667476 0.00211208 24.0366 24.0366
0.0070086 0.00185313 20.9113 20.9113
0.00709732 0.00105727 12.9651 12.9651
0.00669355 0.00209841 23.8671 23.8671
0.00489407 0.00341631 41.1085 41.1085
0.00388844 0.00435872 52.8505 52.8505
0.00697426 0.00188207 21.2509 21.2509
0.00362094 0.0046537 56.2398 56.2398
0.00517731 0.00318838 38.1121 38.1121
0.00542158 0.00300153 35.634 35.634
0.00345966 0.00484205 58.3252 58.3252
0.00345578 0.00484669 58.3758 58.3758
0.00207368 0.00672727 76.437 76.437
0.0046092 0.000487497 9.56484 9.56484
0.00206348 0.0067411 76.5626 76.5626
0.00281633 0.00567363 66.8267 66.8267
0.00459435 0.00367324 44.4288 44.4288
0.00564833 0.00283462 33.4151 33.4151
0.00346978 0.00482999 58.1936 58.1936
0.00573047 0.00277545 32.6292 32.6292
0.00235428 0.00633178 72.895 72.895
0.00342069 0.00488879 58.8332 58.8332
0.0046274 0.00364402 44.055 44.055
0.00434926 0.00389735 47.2594 47.2594
0.00479756 0.000513531 9.66891 9.66891
0.0058359 0.000682325 10.4678 10.4678
0.000749749 0.00616314 89.1532 89.1532
0.00329734 0.00503986 60.4495 60.4495
0.00415285 0.00408721 49.6011 49.6011
0.00236892 0.00631071 72.7062 72.7062
0.00716706 0.00170447 19.2126 19.2126
0.00295134 0.00548895 65.0319 65.0319
0.00129258 0.00733205 85.0118 85.0118
0.00672615 0.00207451 23.5719 23.5719
0.00174833 0.00712385 80.2932 80.2932
0.00551331 0.00293332 34.7273 34.7273
0.00274174 0.00577762 67.8167 67.8167
0.00549307 0.000620616 10.1511 10.1511
0.00155949 0.00728233 82.3614 82.3614
0.00730897 0.00124313 14.5358 14.5358
0.00526816 0.00311794 37.1794 37.1794
0.00417835 0.00406202 49.2935 49.2935
0.00300596 0.00541566 64.3058 64.3058
0.00687262 0.00196377 22.2234 22.2234
0.00409912 0.00414085 50.2526 50.2526
0.00416326 0.0040769 49.4754 49.4754
0.00173496 0.00713737 80.4443 80.4443
0.00117343 0.0072544 86.0757 86.0757
0.00224564 0.00648739 74.2847 74.2847
0.0043505 0.00389618 47.2448 47.2448
0.00630854 0.00237042 27.3119 27.3119
0.00365628 0.0046135 55.7867 55.7867
0.00731805 0.00125965 14.685 14.685
0.00312233 0.00526245 62.7611 62.7611
0.00665707 0.000878095 11.6532 11.6532
0.00734524 0.00137297 15.7481 15.7481
0.00298208 0.0054476 64.6232 64.6232
0.00430165 0.000447015 9.41337 9.41337
0.00275869 0.00575388 67.5919 67.5919
0.0068072 0.00201403 22.8313 22.8313
0.0023061 0.00640101 73.5139 73.5139
0.00192841 0.00691739 78.1987 78.1987
0.00183855 0.00702553 79.2575 79.2575
0.00279329 0.00570561 67.1327 67.1327
0.00574549 0.000665297 10.3776 10.3776
0.00271601 0.00581378 68.1577 68.1577
0.00583506 0.000682164 10.467 10.467
0.00260773 0.00596734 69.5886 69.5886
0.00259904 0.00597975 69.703 69.703
0.00137587 0.0073452 84.2226 84.2226
0.0021477 0.00662542 75.5186 75.5186
0.00734395 0.00134604 15.4894 15.4894
0.00480097 0.00349425 42.1231 42.1231
0.00425029 0.00399182 48.4314 48.4314
0.00610959 0.0025085 29.107 29.107
0.00142202 0.00734019 83.77 83.77
0.000724046 0.00604411 89.3011 89.3011
0.00724881 0.00160832 18.1583 18.1583
0.00190705 0.00694387 78.4527 78.4527
0.00240862 0.0062535 72.1928 72.1928
0.0035776 0.00470352 56.7974 56.7974
0.00729719 0.00122475 14.3716 14.3716
0.00532658 0.00307324 36.5865 36.5865
0.00311362 0.00527377 62.8766 62.8766
0.00268812 0.00585313 68.527 68.527
0.00503186 0.00330378 39.6339 39.6339
0.00257503 0.00601409 70.019 70.019
0.00483439 0.00346609 41.7572 41.7572
0.00495601 0.00336531 40.4415 40.4415
0.00443841 0.00381425 46.2179 46.2179
0.00364098 0.00463086 55.9827 55.9827
0.00683628 0.00199187 22.5624 22.5624
0.00568914 0.00280515 33.0236 33.0236
0.00464585 0.00362781 43.8472 43.8472
0.00167717 0.00719219 81.0893 81.0893
0.00550637 0.00293845 34.7954 34.7954
0.00703829 0.0018274 20.6118 20.6118
0.00150302 0.00731316 82.9505 82.9505
0.007103 0.00106054 12.991 12.991
0.0016205 0.00723956 81.7091 81.7091
0.00212673 0.00665453 75.7801 75.7801
0.00178254 0.00708796 79.9039 79.9039
0.000840695 0.00652981 88.5927 88.5927
0.00639818 0.00230807 26.5102 26.5102
0.00529146 0.00310005 36.9423 36.9423
0.00642097 0.00229217 26.3067 26.3067
0.00719399 0.00167515 18.8872 18.8872
